"METHOD","REGION","OBS_YEAR","ISLAND","PERM_SITE","CLIMATE_STATION_YN","SITE","REEF_ZONE","DEPTH_BIN","SITEVISITID","CCA","CORAL","EMA","HALI","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR","MISSIONID","DATE_","SEC_NAME","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG","Oceanography","OCC_SITEID"
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00945","Forereef","Deep",6637,0,8.46905537459283,3.58306188925081,0,0,5.86319218241042,0,11.7263843648208,70.3583061889251,310,307,8.46905537459283,0.111111111111111,"HA1401",2014-03-29,"GUA_EAST_OPEN",22,26,13.44992529,144.8367388,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00948","Forereef","Deep",6616,1.63398692810458,5.55555555555556,0.65359477124183,0.980392156862745,0,19.281045751634,0,0,71.8954248366013,310,306,7.18954248366013,0.0788530465949821,"HA1401",2014-03-28,"GUA_EAST_OPEN",17.5,23,13.2881113,144.7681041,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00949","Forereef","Deep",6636,0,4.37710437710438,2.35690235690236,0,0.673400673400673,12.4579124579125,1.01010101010101,3.36700336700337,75.7575757575758,300,297,4.37710437710438,0.049618320610687,"HA1401",2014-03-29,"GUA_EAST_OPEN",20.6,22.6,13.52104037,144.9294671,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00954","Forereef","Deep",6593,2.02020202020202,3.03030303030303,3.03030303030303,2.02020202020202,0,9.76430976430976,0.673400673400673,5.72390572390572,73.7373737373737,300,297,5.05050505050505,0.0604838709677419,"HA1401",2014-03-26,"GUA_EAST_OPEN",18,22,13.28116673,144.7644505,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00955","Forereef","Deep",6589,0.769230769230769,2.30769230769231,1.15384615384615,6.15384615384615,0,5.76923076923077,1.53846153846154,0.384615384615385,81.9230769230769,270,260,3.07692307692308,0.0350877192982456,"HA1401",2014-03-26,"GUA_EAST_OPEN",17.5,27,13.24512203,144.7333501,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00958","Forereef","Deep",6617,1.35593220338983,6.77966101694915,2.3728813559322,0,0,5.76271186440678,0,3.38983050847458,80.3389830508475,300,295,8.13559322033898,0.094488188976378,"HA1401",2014-03-28,"GUA_EAST_OPEN",18.5,20.4,13.43301035,144.812281,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00959","Forereef","Deep",6613,1.68918918918919,10.472972972973,12.8378378378378,0.337837837837838,0,3.37837837837838,0,5.74324324324324,65.5405405405405,310,296,12.1621621621622,0.176470588235294,"HA1401",2014-03-28,"GUA_EAST_OPEN",18.2,23.5,13.4010681,144.7841954,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00963","Forereef","Mid",6596,0.333333333333333,2.33333333333333,0,2,0,25.6666666666667,0.333333333333333,0.666666666666667,68.6666666666667,300,300,2.66666666666667,0.0282685512367491,"HA1401",2014-03-26,"GUA_EAST_OPEN",9.9,11,13.24426155,144.724896,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00964","Forereef","Mid",6619,0.337837837837838,4.39189189189189,0.337837837837838,2.7027027027027,0,3.71621621621622,0,0.675675675675676,87.8378378378378,300,296,4.72972972972973,0.0516605166051661,"HA1401",2014-03-28,"GUA_EAST_OPEN",14.6,17.9,13.31383059,144.7736521,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2011,"Guam",0,0,"GUA-00097","Forereef","Deep",3897,4.04040404040404,5.72390572390572,4.71380471380471,2.35690235690236,0.336700336700337,5.38720538720539,0,2.35690235690236,75.0841750841751,300,297,9.76430976430976,0.121338912133891,"SHORE3",2011-06-08,"GUA_WEST_OPEN",25,25,13.55916831,144.8097652,"2011","MARI2011","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00970","Forereef","Mid",6638,1.03448275862069,9.6551724137931,1.37931034482759,1.03448275862069,0,7.24137931034483,0,12.4137931034483,67.2413793103448,290,290,10.6896551724138,0.143518518518519,"HA1401",2014-03-29,"GUA_EAST_OPEN",14,16,13.51632924,144.9201938,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00971","Forereef","Mid",6634,3.05084745762712,5.42372881355932,0.677966101694915,1.01694915254237,0,7.45762711864407,0.338983050847458,0.677966101694915,81.3559322033898,300,295,8.47457627118644,0.0954198473282443,"HA1401",2014-03-29,"GUA_EAST_OPEN",14,15.3,13.47940553,144.8676742,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00973","Forereef","Mid",6615,0,3.24675324675325,3.24675324675325,3.8961038961039,0,6.16883116883117,0,5.84415584415584,77.5974025974026,310,308,3.24675324675325,0.0387596899224806,"HA1401",2014-03-28,"GUA_EAST_OPEN",12.8,15.5,13.32663478,144.7759151,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00981","Forereef","Mid",6618,3.74149659863946,9.52380952380952,4.42176870748299,0.680272108843537,0.340136054421769,9.18367346938776,0,0,72.108843537415,300,294,13.265306122449,0.163179916317992,"HA1401",2014-03-28,"GUA_EAST_OPEN",10.5,13.7,13.36839376,144.7781781,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00988","Forereef","Mid",6621,4.79452054794521,6.84931506849315,1.02739726027397,3.08219178082192,0.684931506849315,18.8356164383562,0,0.684931506849315,64.041095890411,300,292,11.6438356164384,0.140495867768595,"HA1401",2014-03-28,"GUA_EAST_OPEN",11.5,14.2,13.29235062,144.7686575,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2011,"Guam",0,0,"GUA-00099","Forereef","Deep",3896,3.07167235494881,13.9931740614334,3.41296928327645,17.4061433447099,0,1.02389078498294,0,4.09556313993174,56.9965870307167,300,293,17.0648464163823,0.294117647058824,"SHORE3",2011-06-08,"GUA_WEST_OPEN",25,25,13.56451856,144.8172144,"2011","MARI2011","-1",0,0,NA
"CPCE","MARIAN",2014,"Guam",0,0,"GUA-00992","Forereef","Shallow",6635,13.6212624584718,13.6212624584718,0,0,0,1.32890365448505,0,0,71.4285714285714,310,301,27.2425249169435,0.374429223744292,"HA1401",2014-03-29,"GUA_EAST_OPEN",4.8,8,13.48836394,144.8755297,"2014","MARI2014","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00106","Forereef","Shallow",3701,1.73611111111111,1.38888888888889,20.1388888888889,0,0.347222222222222,0,0,5.90277777777778,70.4861111111111,310,288,3.125,0.0443349753694581,"HA1101",2011-04-24,"Guguan",5,5,17.30794022,145.8321583,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00109","Forereef","Shallow",3696,6.79245283018868,9.05660377358491,33.9622641509434,0.377358490566038,0,0,0,4.52830188679245,45.2830188679245,300,265,15.8490566037736,0.35,"HA1101",2011-04-24,"Guguan",6,6,17.31486635,145.8317723,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00110","Forereef","Shallow",3695,4.57746478873239,7.74647887323944,8.45070422535211,0,0.352112676056338,0,0,3.52112676056338,75.3521126760563,300,284,12.3239436619718,0.163551401869159,"HA1101",2011-04-24,"Guguan",5,5,17.30222711,145.8328696,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00112","Forereef","Shallow",7168,1,1.33333333333333,0.333333333333333,0,0,3.33333333333333,0,1.66666666666667,92.3333333333333,300,300,2.33333333333333,0.024390243902439,"HA1401",2014-05-06,"Guguan",3.9,5,17.29808654,145.8396111,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00122","Forereef","Mid",7171,13.5714285714286,10,19.2857142857143,0,0,0,0.714285714285714,0,56.4285714285714,310,280,23.5714285714286,0.417721518987342,"HA1401",2014-05-06,"Guguan",12.3,16.5,17.32006623,145.8466772,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00127","Forereef","Mid",7167,2.05479452054794,5.82191780821918,14.041095890411,0,0.342465753424658,3.42465753424658,0,3.76712328767123,70.5479452054795,300,292,7.87671232876712,0.106481481481481,"HA1401",2014-05-06,"Guguan",12,12.7,17.30237598,145.8504295,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00130","Forereef","Mid",7172,5.74712643678161,15.3256704980843,0.383141762452107,1.91570881226054,0,1.14942528735632,0,6.13026819923372,69.3486590038314,290,261,21.0727969348659,0.298913043478261,"HA1401",2014-05-06,"Guguan",12,15.5,17.29507349,145.8462223,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00132","Forereef","Mid",7164,9.45945945945946,2.7027027027027,8.10810810810811,0,0,0.337837837837838,0,0,79.3918918918919,300,296,12.1621621621622,0.152542372881356,"HA1401",2014-05-06,"Guguan",5.7,12.4,17.31755988,145.8326705,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00137","Forereef","Deep",7169,2.78884462151394,31.4741035856574,3.58565737051793,0.796812749003984,0.796812749003984,1.99203187250996,0,1.59362549800797,56.9721115537849,270,251,34.2629482071713,0.581081081081081,"HA1401",2014-05-06,"Guguan",19,26.5,17.30457723,145.8306799,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00140","Forereef","Deep",7174,13.915857605178,15.8576051779935,1.29449838187702,1.29449838187702,0,4.85436893203883,0,0,62.7831715210356,320,309,29.7734627831715,0.440191387559809,"HA1401",2014-05-06,"Guguan",21.8,25.8,17.29941423,145.8505519,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00147","Forereef","Deep",7166,2.02702702702703,10.472972972973,0.675675675675676,0,0.337837837837838,4.05405405405405,4.72972972972973,12.8378378378378,64.8648648648649,300,296,12.5,0.181372549019608,"HA1401",2014-05-06,"Guguan",21.2,22.2,17.31372457,145.8504548,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00152","Forereef","Deep",7162,0.636942675159236,23.2484076433121,5.4140127388535,0,0,1.59235668789809,0,3.18471337579618,65.9235668789809,320,314,23.8853503184713,0.35377358490566,"HA1401",2014-05-06,"Guguan",18.1,21.1,17.29727458,145.8364588,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00154","Forereef","Shallow",7170,27.5,0.714285714285714,13.2142857142857,0,0,0.714285714285714,0,0,57.8571428571429,310,280,28.2142857142857,0.481707317073171,"HA1401",2014-05-06,"Guguan",5.4,7,17.31092644,145.8314551,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00157","Forereef","Deep",7165,4.13793103448276,30.6896551724138,5.51724137931035,5.17241379310345,0.344827586206897,0.689655172413793,0,2.41379310344828,51.0344827586207,310,290,34.8275862068965,0.673333333333333,"HA1401",2014-05-06,"Guguan",19.8,28.1,17.32260025,145.8397871,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00201","Forereef","Shallow",7159,4.39189189189189,0.675675675675676,25,0,0,0,0,0,69.9324324324324,300,296,5.06756756756757,0.072463768115942,"HA1401",2014-05-06,"Guguan",3.352636391,5.486132277,17.31204936,145.8317373,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00204","Forereef","Shallow",7161,1.68918918918919,2.36486486486486,10.472972972973,0,0,0,0,10.472972972973,75,300,296,4.05405405405405,0.0540540540540541,"HA1401",2014-05-06,"Guguan",3.657421518,5.486132277,17.2971807,145.8414607,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00230","Forereef","Mid",7158,10.9243697478992,41.1764705882353,4.20168067226891,0.840336134453782,3.36134453781513,1.26050420168067,0,0,38.2352941176471,260,238,52.1008403361345,1.31914893617021,"HA1401",2014-05-06,"Guguan",12.80097531,14.62968607,17.30116915,145.832969,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00234","Forereef","Deep",7160,8.60215053763441,28.673835125448,10.752688172043,2.5089605734767,0,1.0752688172043,0,0.3584229390681,48.0286738351254,300,279,37.2759856630824,0.759124087591241,"HA1401",2014-05-06,"Guguan",21.94452911,23.46845474,17.30474663,145.8526975,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Guguan",0,0,"GUG-00241","Forereef","Deep",7173,12.0805369127517,7.04697986577181,9.39597315436242,1.67785234899329,0,3.69127516778524,0,1.00671140939597,65.1006711409396,300,298,19.1275167785235,0.278048780487805,"HA1401",2014-05-06,"Guguan",19.5062481,22.55409936,17.32067266,145.8464732,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00060","Forereef","Deep",3698,16.0714285714286,31.0714285714286,9.28571428571429,2.85714285714286,0,0,0.714285714285714,0.714285714285714,39.2857142857143,310,280,47.1428571428571,1.2,"HA1101",2011-04-24,"Guguan",23,23,17.29761019,145.8500971,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00069","Forereef","Deep",3693,11.71875,30.46875,11.328125,1.5625,0.390625,0.390625,0.78125,13.671875,29.6875,280,256,42.1875,1.4025974025974,"HA1101",2011-04-24,"Guguan",21,21,17.30673306,145.8528129,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00077","Forereef","Deep",3692,13.8576779026217,25.0936329588015,22.4719101123595,0,1.49812734082397,2.62172284644195,0,0.374531835205993,34.0823970037453,300,267,38.9513108614232,1.06122448979592,"HA1101",2011-04-24,"Guguan",23,23,17.32107173,145.8460252,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00086","Forereef","Mid",3694,2.57352941176471,19.8529411764706,0.735294117647059,7.72058823529412,0.735294117647059,1.10294117647059,2.57352941176471,2.57352941176471,62.1323529411765,290,272,22.4264705882353,0.354651162790698,"HA1101",2011-04-24,"Guguan",16,16,17.29537616,145.8465841,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00087","Forereef","Mid",3700,2.49110320284698,11.0320284697509,0.711743772241993,3.91459074733096,0,0.355871886120996,5.33807829181495,1.42348754448399,74.7330960854093,300,281,13.5231316725979,0.180094786729858,"HA1101",2011-04-24,"Guguan",8,11,17.29834093,145.8371708,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00088","Forereef","Mid",3699,9.85915492957746,22.1830985915493,7.3943661971831,1.40845070422535,0.704225352112676,2.46478873239437,0.352112676056338,0.352112676056338,55.2816901408451,300,284,32.0422535211268,0.554878048780488,"HA1101",2011-04-24,"Guguan",13,14,17.30181749,145.8505493,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Guguan",0,0,"GUG-00092","Forereef","Mid",3697,1.85873605947955,17.1003717472119,15.2416356877323,0,0,0,0,2.60223048327138,63.1970260223048,300,269,18.9591078066914,0.3,"HA1101",2011-04-24,"Guguan",15,15,17.32012818,145.8345876,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00102","Forereef","Deep",3647,4.82758620689655,57.2413793103448,1.03448275862069,0,0,1.72413793103448,0,2.06896551724138,33.1034482758621,330,290,62.0689655172414,1.78217821782178,"HA1101",2011-04-20,"Maug",23,23,20.03501094,145.2149343,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00106","Forereef","Mid",3634,5.9016393442623,37.0491803278689,9.50819672131147,1.31147540983607,0,7.21311475409836,2.62295081967213,1.63934426229508,34.7540983606557,340,305,42.9508196721311,1.0234375,"HA1101",2011-04-19,"Maug",14,14,20.03054079,145.2094031,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00115","Forereef","Shallow",3633,1.10294117647059,4.41176470588235,4.77941176470588,0,0,2.94117647058824,0,0.367647058823529,86.3970588235294,300,272,5.51470588235294,0.0617283950617284,"HA1101",2011-04-19,"Maug",5,5,20.0267515,145.2082929,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00117","Forereef","Mid",3648,3.71428571428571,35.7142857142857,1.14285714285714,0,0,3.71428571428571,0,0.285714285714286,55.4285714285714,380,350,39.4285714285714,0.666666666666667,"HA1101",2011-04-20,"Maug",11,12,20.03297757,145.2138837,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00121","Forereef","Mid",3649,3.07692307692308,48.6153846153846,6.46153846153846,0,0.307692307692308,2.46153846153846,0,4,35.0769230769231,350,325,51.6923076923077,1.37704918032787,"HA1101",2011-04-20,"Maug",11,14,20.02274595,145.2072848,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00124","Forereef","Mid",3611,0.740740740740741,27.037037037037,0,0,0,0.37037037037037,0,4.44444444444444,67.4074074074074,290,270,27.7777777777778,0.409836065573771,"HA1101",2011-04-18,"Maug",13,14,20.03056493,145.2267529,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00126","Forereef","Mid",3642,1.02389078498294,2.73037542662116,1.36518771331058,0,0,0.68259385665529,0,20.4778156996587,73.7201365187713,300,293,3.7542662116041,0.0504587155963303,"HA1101",2011-04-20,"Maug",11.5,11.5,20.01560264,145.2075534,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00127","Forereef","Mid",3622,2.51798561151079,0.719424460431655,4.67625899280576,0,0,0.359712230215827,0,0,91.726618705036,310,278,3.23741007194245,0.03515625,"HA1101",2011-04-18,"Maug",14,14,20.01159509,145.21912,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00128","Forereef","Mid",3650,4.55927051671733,32.5227963525836,4.25531914893617,0,0.303951367781155,3.03951367781155,0,4.25531914893617,51.063829787234,360,329,37.0820668693009,0.685393258426966,"HA1101",2011-04-20,"Maug",6,11,20.0196413,145.2077156,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00131","Forereef","Mid",3619,1.24223602484472,13.6645962732919,2.79503105590062,1.86335403726708,0,0.31055900621118,0.31055900621118,0.62111801242236,79.1925465838509,350,322,14.9068322981366,0.1875,"HA1101",2011-04-18,"Maug",15,15,20.01772167,145.2385548,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00135","Forereef","Mid",3632,2.58899676375405,40.7766990291262,1.29449838187702,0.970873786407767,0,4.85436893203883,0.323624595469256,1.61812297734628,47.5728155339806,330,309,43.3656957928803,0.827160493827161,"HA1101",2011-04-19,"Maug",10,10,20.03514354,145.2249374,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00136","Forereef","Mid",3626,3.28947368421053,43.0921052631579,3.61842105263158,0.328947368421053,0,4.93421052631579,0.657894736842105,1.31578947368421,42.7631578947368,320,304,46.3815789473684,0.972413793103448,"HA1101",2011-04-19,"Maug",12,13,20.02882543,145.2354503,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00137","Forereef","Mid",3631,2.5,25,2.5,0,0,1.42857142857143,1.07142857142857,1.07142857142857,66.4285714285714,300,280,27.5,0.405263157894737,"HA1101",2011-04-19,"Maug",15,15,20.03248245,145.230919,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00138","Forereef","Mid",3618,1.07913669064748,14.0287769784173,3.23741007194245,0,0,1.07913669064748,0.719424460431655,1.79856115107914,78.0575539568345,300,278,15.1079136690647,0.190909090909091,"HA1101",2011-04-18,"Maug",12,12,20.01137297,145.2309113,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00154","Forereef","Mid",3610,3.04182509505703,39.9239543726236,3.04182509505703,1.14068441064639,0,0.760456273764259,0,3.80228136882129,48.2889733840304,300,263,42.9657794676806,0.875968992248062,"HA1101",2011-04-18,"Maug",16,18,20.02334082,145.2384656,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00162","Forereef","Mid",3629,2.47349823321555,12.7208480565371,1.76678445229682,0,0.353356890459364,5.30035335689046,0,2.82685512367491,74.5583038869258,300,283,15.1943462897526,0.190265486725664,"HA1101",2011-04-19,"Maug",14,14,20.02290311,145.2101506,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00163","Forereef","Mid",3625,4.74452554744525,20.4379562043796,4.74452554744525,0,0,1.09489051094891,0,3.64963503649635,65.3284671532847,300,274,25.1824817518248,0.379120879120879,"HA1101",2011-04-19,"Maug",13,16,20.0196278,145.2303604,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00174","Forereef","Shallow",3621,1.06761565836299,31.6725978647687,1.77935943060498,0,0.355871886120996,6.04982206405694,0.355871886120996,0,58.7188612099644,320,281,32.7402135231317,0.505494505494505,"HA1101",2011-04-18,"Maug",4.5,4.5,20.01704626,145.2135581,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00178","Forereef","Shallow",3612,0,4.54545454545455,0.34965034965035,0,0.34965034965035,0,0,9.79020979020979,84.965034965035,300,286,4.54545454545455,0.0534979423868313,"HA1101",2011-04-18,"Maug",6,6,20.03051631,145.2127136,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00179","Forereef","Shallow",3620,0.357142857142857,0.714285714285714,6.78571428571429,0,0,0.714285714285714,0,0,91.4285714285714,300,280,1.07142857142857,0.0116279069767442,"HA1101",2011-04-18,"Maug",3,3,20.0142897,145.2161427,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00182","Forereef","Shallow",3643,10,20.7407407407407,2.22222222222222,0,0,1.48148148148148,0,0,65.5555555555556,300,270,30.7407407407407,0.458563535911602,"HA1101",2011-04-20,"Maug",3,3,20.01346341,145.209488,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2011,"Maug",0,0,"MAU-00184","Forereef","Shallow",3627,3.24909747292419,0.72202166064982,1.80505415162455,0,0,0.36101083032491,0,0.36101083032491,93.5018050541516,300,277,3.97111913357401,0.0423076923076923,"HA1101",2011-04-19,"Maug",6,6,20.03540464,145.2190579,"2011","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Maug",0,0,"MAU-00185","Forereef","Mid",7152,1.44404332129964,37.5451263537906,10.1083032490975,0.36101083032491,0,0,1.80505415162455,1.08303249097473,47.6534296028881,300,277,38.9891696750903,0.818181818181818,"HA1401",2014-05-05,"Maug",15.5,17.3,20.01002583,145.2291126,"2014","RAMP_BASIC","-1",0,0,NA
"CPCE","MARIAN",2014,"Maug",0,0,"MAU-00186","Forereef","Mid",7059,0,2.0066889632107,56.1872909698997,0,0,7.35785953177258,0,0,34.4481605351171,300,299,2.0066889632107,0.048,"HA1401",2014-04-28,"Maug",17,17.3,20.01139551,145.2186134,"2014","RAMP_BASIC","-1",0,0,NA
